Toyota;Highlander;3.5 AT 4WD 7seat (270 hp);1895;ICEV-p;SUV
Toyota;Highlander;3.5 AT 7seat (270 hp);1805;ICEV-p;SUV
Toyota;Highlander;2.4 AT 4WD 5seat (160 hp);1701;ICEV-p;SUV
Toyota;Highlander;2.4 AT 7seat (160 hp);1619;ICEV-p;SUV
Toyota;Highlander;2.4 AT 5seat (160 hp);1597;ICEV-p;SUV
Toyota;Highlander;2.4 AT 4WD 5seat (155 hp);1700;ICEV-p;SUV
Toyota;Highlander;2.4 AT 7seat (155 hp);1620;ICEV-p;SUV
Toyota;Highlander;2.4 AT 5seat (155 hp);1595;ICEV-p;SUV
Toyota;Highlander;3.3 AT 5seat (230 hp);1656;ICEV-p;SUV
Toyota;Highlander;3.3 AT 7seat (215 hp);1655;ICEV-p;SUV
Toyota;Highlander;3.3 AT 5seat (215 hp);1655;ICEV-p;SUV
Toyota;Highlander;3.3 AT 7seat (230 hp);1681;ICEV-p;SUV
Toyota;Highlander;3.3 AT 4WD 7seat (230 hp);1785;ICEV-p;SUV
Toyota;Highlander;3.3 AT 4WD 7seat (215 hp);1785;ICEV-p;SUV
Toyota;Highlander;3.5 AT AWD (249 hp);2110;ICEV-p;SUV
Toyota;Highlander;2.7 AT (185 hp);1875;ICEV-p;SUV
Toyota;Highlander;3.5 AT FWD (295 hp);1994;ICEV-p;SUV
Toyota;Highlander;3.5 Hybrid CVT (262 hp);1994;HEV-p;SUV
Toyota;Harrier;2.0 CVT (151 hp);1580;ICEV-p;SUV
Toyota;Harrier;2.0 CVT 4WD (151 hp);1630;ICEV-p;SUV
Toyota;Harrier;2.4 AT (160 hp);1600;ICEV-p;SUV
Toyota;Harrier;2.4 AT 4WD (160 hp);1700;ICEV-p;SUV
Toyota;Mark X;2.5 AT 4WD (215 hp);1570;ICEV-p;Medium
Toyota;Mark X;2.5 AT (215 hp);1510;ICEV-p;Medium
Toyota;Mark X;3.0 AT (256 hp);1520;ICEV-p;Medium
Toyota;Harrier;3.0 AT (220 hp);1670;ICEV-p;SUV
Toyota;Harrier;3.0 AT 4WD (220 hp);1760;ICEV-p;SUV
Toyota;Harrier;3.5 AT 4WD (280 hp);1760;ICEV-p;SUV
Toyota;Harrier;3.5 AT (280 hp);1670;ICEV-p;SUV
Toyota;Harrier;2.2 AT (140 hp);1590;ICEV-p;SUV
Toyota;Harrier;2.2 AT 4WD (140 hp);1700;ICEV-p;SUV
Toyota;Harrier;2.4 AT (160 hp);1580;ICEV-p;SUV
Toyota;Harrier;2.4 AT 4WD (160 hp);1680;ICEV-p;SUV
Toyota;Harrier;3.0 AT (220 hp);1650;ICEV-p;SUV
Toyota;Harrier;3.0 AT 4WD (220 hp);1750;ICEV-p;SUV
Toyota;Harrier;3.3 CVT 4WD (211 hp);1930;HEV-p;SUV
Toyota;Harrier;2.4 Hybrid CVT 4WD (152 hp);1750;HEV-p;SUV
Toyota;Harrier;2.0 AT AWD (231 hp);1700;ICEV-p;SUV
Toyota;Harrier;2.0 AT FWD (231 hp);1660;ICEV-p;SUV
Toyota;Harrier;2.0 CVT AWD (151 hp);1630;ICEV-p;SUV
Toyota;Harrier;2.0 CVT FWD (151 hp);1580;ICEV-p;SUV
Toyota;Harrier;2.5 CVT (152 hp);1770;HEV-p;SUV
Haval;H9;2.0 AT AWD (218 hp);2325;ICEV-p;SUV
Haval;H9;2.0 AT AWD (245 hp);2325;ICEV-p;SUV
Haval;H9;2.0 d AT AWD (190 hp);2325;ICEV-d;SUV
Haval;H9;2.0 AT AWD (211 hp);2355;ICEV-p;SUV
Haval;H8;2.0 Turbo AT (218 hp);2130;ICEV-p;SUV
Haval;H6;1.5 Turbo MT (150 hp);1549;ICEV-p;SUV
Haval;H6;1.5 Turbo MT AWD (150 hp);1610;ICEV-p;SUV
Haval;H6;2.0 TD MT (150 hp);1650;ICEV-d;SUV
Haval;H6;1.5 Turbo AT (150 hp);1541;ICEV-p;SUV
Haval;H6;2.0 TD MT AWD (150 hp);1725;ICEV-d;SUV
Haval;H2;1.5 MT AWD (150 hp);1495;ICEV-p;SUV
Haval;H2;1.5 AT (150 hp);1650;ICEV-p;SUV
Toyota;Supra;2.0 AT Overdrive (152 hp);1450;ICEV-p;Lower medium
Toyota;Supra;2.0 MT Overdrive (152 hp);1430;ICEV-p;Lower medium
Toyota;Supra;2.8 AT Overdrive (162 hp);1368;ICEV-p;Lower medium
Toyota;Supra;2.8 MT Overdrive (163 hp);1350;ICEV-p;Lower medium
Toyota;Supra;2.8 MT Overdrive (162 hp);1349;ICEV-p;Lower medium
Toyota;Supra;2.8 AT Overdrive (152 hp);1361;ICEV-p;Lower medium
Toyota;Supra;2.8 MT Overdrive (152 hp);1347;ICEV-p;Lower medium
Toyota;Supra;2.8 MT Overdrive (147 hp);1330;ICEV-p;Lower medium
Hyundai;H-1;2.5 AT 4WD (175 hp);2435;ICEV-d;Van
Hyundai;H-1;2.5 CRDi AT (170 hp);2280;ICEV-d;Van
Hyundai;H-1;2.5 CRDi MT (136 hp);2250;ICEV-d;Van
Hyundai;H-1;2.4 AT (173 hp);2139;ICEV-p;Van
Hyundai;H-1;2.5 CRDi AT (170 hp);2250;ICEV-d;Van
Hyundai;H-1;2.5 CRDi 6MT (116 hp);2282;ICEV-d;Van
Hyundai;H-1;2.5 CRDi 5MT (116 hp);2250;ICEV-d;Van
Toyota;Yaris;1.5 AT (107 hp);1055;ICEV-p;Small
Toyota;Yaris;1.5 MT (107 hp);1040;ICEV-p;Small
Toyota;Yaris;1.5 AT (107 hp);1055;ICEV-p;Small
Toyota;Yaris;1.5 MT (107 hp);1040;ICEV-p;Small
Toyota;Yaris;1.5 AT (109 hp);955;ICEV-p;Mini
Toyota;Yaris;1.5 MT (109 hp);932;ICEV-p;Mini
Hyundai;H-1;2.5 CRDi MT (170 hp);2250;ICEV-d;Van
Hyundai;H-1;2.4 AT LWB (135 hp);1825;ICEV-p;Van
Hyundai;H-1;2.4 AT (135 hp);1800;ICEV-p;Van
Hyundai;H-1;2.4 MT LWB (135 hp);1825;ICEV-p;Van
Hyundai;H-1;2.4 MT 4WD (135 hp);1790;ICEV-p;Van
Hyundai;H-1;2.4 MT (135 hp);1800;ICEV-p;Van
Hyundai;H-1;2.5 CRDi AT 4WD (101 hp);2065;ICEV-d;Van
Hyundai;H-1;2.5 CRDi AT LWB (101 hp);1910;ICEV-d;Van
Hyundai;H-1;2.5 CRDi AT (101 hp);1985;ICEV-d;Van
Hyundai;H-1;2.5 CRDi MT LWB (101 hp);1910;ICEV-d;Van
Hyundai;H-1;2.5 CRDi MT 4WD (101 hp);2065;ICEV-d;Van
Hyundai;H-1;2.5 CRDi MT (101 hp);1985;ICEV-d;Van
Hyundai;H-1;2.4 AT (135 hp);1800;ICEV-p;Van
Hyundai;H-1;2.4 AT 4WD (110 hp);1950;ICEV-p;Van
Hyundai;H-1;2.4 AT (110 hp);1790;ICEV-p;Van
Hyundai;H-1;2.4 AT 4WD LWB (110 hp);1815;ICEV-p;Van
Hyundai;H-1;2.4 AT LWB (135 hp);1825;ICEV-p;Van
Hyundai;H-1;2.4 MT (110 hp);1790;ICEV-p;Van
Hyundai;H-1;2.4 MT (135 hp);1800;ICEV-p;Van
Hyundai;H-1;2.4 MT 4WD LWB (110 hp);1815;ICEV-p;Van
Hyundai;H-1;2.4 MT LWB (110 hp);1815;ICEV-p;Van
Hyundai;H-1;2.4 MT 4WD (110 hp);1950;ICEV-p;Van
Hyundai;H-1;2.4 MT LWB (135 hp);1825;ICEV-p;Van
Hyundai;H-1;2.4 MT 4WD (135 hp);1790;ICEV-p;Van
Hyundai;H-1;2.5 TD AT (99 hp);1847;ICEV-d;Van
Hyundai;H-1;2.5 TD AT 4WD LWB (80 hp);1870;ICEV-d;Van
Hyundai;H-1;2.5 CRDi AT (140 hp);1910;ICEV-d;Van
Hyundai;H-1;2.5 TD AT (80 hp);1847;ICEV-d;Van
Hyundai;H-1;2.5 CRDi AT LWB (140 hp);1920;ICEV-d;Van
Hyundai;H-1;2.5 CRDi MT (140 hp);1910;ICEV-d;Van
Hyundai;H-1;2.5 TD MT (99 hp);1847;ICEV-d;Van
Hyundai;H-1;2.5 TDI MT 4WD (99 hp);2000;ICEV-d;Van
Hyundai;H-1;2.5 CRDi MT 4WD (140 hp);1910;ICEV-d;Van
Hyundai;H-1;2.5 CRDi MT LWB (140 hp);1920;ICEV-d;Van
Hyundai;H-1;2.5 TD MT (80 hp);1847;ICEV-d;Van
Hyundai;H-1;2.5 TD MT 4WD LWB (80 hp);1870;ICEV-d;Van
Hyundai;H-1;2.5 CRDi MT (136 hp);2250;ICEV-d;Van
Hyundai;H-1;2.5 CRDi AT (145 hp);1985;ICEV-d;Van
Hyundai;H-1;2.5 CRDi MT (140 hp);1985;ICEV-d;Van
Hyundai;H-1;2.5 CRDi MT (145 hp);1985;ICEV-d;Van
Hyundai;H-1;2.5 CRDi MT 4WD (140 hp);1985;ICEV-d;Van
Hyundai;H-1;2.4 MT (173 hp);2200;ICEV-p;Van
Opel;Grandland X;1.2 AT (130 hp);1370;ICEV-p;SUV
Opel;Grandland X;1.2 MT (130 hp);1350;ICEV-p;SUV
Opel;Grandland X;1.6 Diesel AT (120 hp);1430;ICEV-d;SUV
Opel;Grandland X;1.6 Diesel MT (120 hp);1392;ICEV-d;SUV
Mercedes-Benz;GLS-Class;GLS 63 4MATIC 7G-TRONIC PLUS (585 hp);2580;ICEV-p;SUV
Mercedes-Benz;GLS-Class;GLS 400 4MATIC 9G-TRONIC (333 hp);2435;ICEV-p;SUV
Mercedes-Benz;GLS-Class;GLS 350 d 4MATIC 9G-TRONIC (249 hp);2455;ICEV-d;SUV
Mercedes-Benz;GLS-Class;GLS 500 4MATIC 9G-TRONIC (455 hp);2445;ICEV-p;SUV
Mercedes-Benz;GLE-Class;250 d 4MATIC 9G-TRONIC (204 hp);2150;ICEV-d;SUV
Mercedes-Benz;GLE-Class;400 4MATIC 9G-TRONIC (333 hp);2180;ICEV-p;SUV
Mercedes-Benz;GLE-Class;350 d 4MATIC 9G-TRONIC (249 hp);2175;ICEV-d;SUV
Mercedes-Benz;GLE-Class;500 e 7G-TRONIC PLUS (333 hp);2465;HEV-p;SUV
Mercedes-Benz;GLE-Class;350 d 4MATIC 9G-TRONIC (258 hp);2250;ICEV-d;SUV
Mercedes-Benz;GLE-Class;300 4MATIC 7G-TRONIC Plus (249 hp);2150;ICEV-p;SUV
Mercedes-Benz;GLE-Class;500 4MATIC 9G-TRONIC (435 hp);2235;ICEV-p;SUV
Mercedes-Benz;GLE-Class;AMG 63 4MATIC 7G-TRONIC (557 hp);2350;ICEV-p;SUV
Mercedes-Benz;GLE-Class;AMG 63 S 4MATIC 7G-TRONIC (585 hp);2350;ICEV-p;SUV
Mercedes-Benz;GLE-Class;AMG 43 4MATIC 9G-TRONIC (367 hp);2220;ICEV-p;SUV
Mercedes-Benz;GLE-Class;350 d 4MATIC 9G-TRONIC (249 hp);2250;ICEV-d;SUV
Mercedes-Benz;GLE-Class;400 4MATIC 9G-TRONIC (333 hp);2180;ICEV-p;SUV
Mercedes-Benz;GLE-Class;AMG 63 4MATIC 7G-TRONIC (557 hp);2350;ICEV-p;SUV
Mercedes-Benz;GLE-Class;AMG 63 S 4MATIC 7G-TRONIC (585 hp);2350;ICEV-p;SUV
Mercedes-Benz;GLE-Class;AMG 43 4MATIC 9G-TRONIC (367 hp);2220;ICEV-p;SUV
Mercedes-Benz;GLE-Class;500 4MATIC 9G-TRONIC (456 hp);2195;ICEV-p;SUV
Mercedes-Benz;GLE-Class;AMG 43 4MATIC 9G-TRONIC (390 hp);2180;ICEV-p;SUV
Mercedes-Benz;GLE-Class;AMG 43 4MATIC 9G-TRONIC (390 hp);2240;ICEV-p;SUV
Mercedes-Benz;GLE-Class;300d 9G-Tronic 4Matic (245 hp);2170;ICEV-d;SUV
Mercedes-Benz;GLE-Class;450 9G-Tronic 4Matic (367 hp);2220;ICEV-p;SUV
Mercedes-Benz;GLE-Class;400d 9G-Tronic 4Matic (330 hp);2400;ICEV-d;SUV
Mercedes-Benz;GLE-Class;350d 9G-Tronic 4Matic (272 hp);2235;ICEV-d;SUV
Mercedes-Benz;GLC-Class;250 9G-TRONIC 4MATIC (211 hp);1735;ICEV-p;SUV
Mercedes-Benz;GLC-Class;300 9G-TRONIC 4MATIC (245 hp);1735;ICEV-p;SUV
Mercedes-Benz;GLC-Class;220d 9G-TRONIC 4MATIC (170 hp);1845;ICEV-d;SUV
Mercedes-Benz;GLC-Class;250d 9G-TRONIC 4MATIC (204 hp);1845;ICEV-d;SUV
Mercedes-Benz;GLC-Class;350e 7G-TRONIC PLUS 4MATIC (326 hp);2025;HEV-p;SUV
Mercedes-Benz;GLC-Class;250 9G-TRONIC 4MATIC (211 hp);1710;ICEV-p;SUV
Mercedes-Benz;GLC-Class;220 d 9G-TRONIC 4MATIC (170 hp);1770;ICEV-d;SUV
Mercedes-Benz;GLC-Class;250 d 9G-TRONIC 4MATIC (204 hp);1770;ICEV-d;SUV
Mercedes-Benz;GLC-Class;43 AMG 9G-TRONIC 4MATIC (367 hp);1735;ICEV-p;SUV
Mercedes-Benz;GLC-Class;43 AMG 9G-TRONIC 4MATIC (367 hp);1855;ICEV-p;SUV
Mercedes-Benz;GLC-Class;63 S AMG 9G-TRONIC 4MATIC+ (510 hp);2010;ICEV-p;SUV
Mercedes-Benz;GLC-Class;63 AMG 9G-TRONIC 4MATIC+ (476 hp);2000;ICEV-p;SUV
Mercedes-Benz;GLC-Class;63 S AMG 9G-TRONIC 4MATIC+ (510 hp);2020;ICEV-p;SUV
Mercedes-Benz;GLC-Class;63 AMG 9G-TRONIC 4MATIC+ (476 hp);2010;ICEV-p;SUV
Mercedes-Benz;GLA-Class;GLA 45 AMG SPEEDSHIFT DCT 4Matic (381 hp);1585;ICEV-p;SUV
Mercedes-Benz;GLA-Class;GLA 45 AMG 7G-DCT 4Matic (360 hp);1585;ICEV-p;SUV
Mercedes-Benz;GLA-Class;GLA 200 MT (156 hp);1395;ICEV-p;SUV
Mercedes-Benz;GLA-Class;GLA 200 7G-DCT (150 hp);1435;ICEV-p;SUV
Mercedes-Benz;GLA-Class;GLA 200 7G-DCT (156 hp);1435;ICEV-p;SUV
Mercedes-Benz;GLA-Class;GLA 250 7G-DCT 4Matic (211 hp);1505;ICEV-p;SUV
Mercedes-Benz;GLA-Class;GLA 250 7G-DCT (211 hp);1455;ICEV-p;SUV
Mercedes-Benz;GLA-Class;GLA 200 CDI MT (136 hp);1505;ICEV-d;SUV
Mercedes-Benz;GLA-Class;GLA 200 CDI 7G-DCT (136 hp);1535;ICEV-d;SUV
BMW;M3;3.0 MT Lightweight (240 hp);1338;ICEV-p;Lower medium
BMW;M5;4.4 M-DKG (560 hp);1945;ICEV-p;Large
Alpina;B7;4.4 BITURBO SWITCH-TRONIC SWB (540 hp);2040;ICEV-p;Large
Alpina;B7;4.4 BITURBO SWITCH-TRONIC SWB AWD (540 hp);2130;ICEV-p;Large
Alpina;B7;4.4 BITURBO SWITCH-TRONIC LWB (540 hp);2070;ICEV-p;Large
Alpina;B7;4.4 BITURBO SWITCH-TRONIC LWB AWD (540 hp);2160;ICEV-p;Large
Alpina;B6;4.4 BITURBO SWITCH-TRONIC (540 hp);1870;ICEV-p;Large
Bentley;Continental GT;6.0 AWD AT (625 hp);2495;ICEV-p;Large
Bentley;Continental GT;6.0 AT (610 hp);2540;ICEV-p;Large
Mercedes-Benz;GLA-Class;GLA 200 CDI 7G-DCT 4Matic (136 hp);1595;ICEV-d;SUV
Mercedes-Benz;GLA-Class;GLA 180 CDI MT (109 hp);1440;ICEV-d;SUV
Mercedes-Benz;GLA-Class;GLA 180 CDI 7G-DCT (109 hp);1470;ICEV-d;SUV
BMW;1 Series;118i MT (136 hp);1380;ICEV-p;Lower medium
BMW;1 Series;118i Steptronic (136 hp);1395;ICEV-p;Lower medium
BMW;1 Series;120i Steptronic (177 hp);1395;ICEV-p;Lower medium
BMW;1 Series;118i AT (170 hp);1315;ICEV-p;Lower medium
BMW;1 Series;116i AT (136 hp);1380;ICEV-p;Lower medium
BMW;1 Series;116i MT (136 hp);1360;ICEV-p;Lower medium
BMW;1 Series;114i MT (102 hp);1370;ICEV-p;Lower medium
BMW;1 Series;114d MT (95 hp);1390;ICEV-d;Lower medium
BMW;1 Series;118i MT (170 hp);1295;ICEV-p;Lower medium
BMW;1 Series;118d AT (143 hp);1420;ICEV-d;Lower medium
BMW;1 Series;116d AT (116 hp);1420;ICEV-d;Lower medium
BMW;1 Series;120d AT (184 hp);1360;ICEV-d;Lower medium
BMW;1 Series;125i AT (218 hp);1445;ICEV-p;Lower medium
BMW;1 Series;120d MT (184 hp);1340;ICEV-d;Lower medium
BMW;1 Series;120d xDrive MT (184 hp);1420;ICEV-d;Lower medium
BMW;1 Series;125i MT (218 hp);1425;ICEV-p;Lower medium
BMW;1 Series;116d MT (116 hp);1390;ICEV-d;Lower medium
BMW;1 Series;116d EfficientDynamics Edition MT (116 hp);1390;ICEV-d;Lower medium
BMW;1 Series;118d MT (143 hp);1395;ICEV-d;Lower medium
BMW;1 Series;M135i AT (320 hp);1440;ICEV-p;Lower medium
BMW;1 Series;M135i MT (320 hp);1425;ICEV-p;Lower medium
BMW;1 Series;116i AT (136 hp);1385;ICEV-p;Lower medium
BMW;1 Series;118i AT (170 hp);1390;ICEV-p;Lower medium
BMW;1 Series;114i MT (102 hp);1375;ICEV-p;Lower medium
BMW;1 Series;116i MT (136 hp);1365;ICEV-p;Lower medium
BMW;1 Series;118i MT (170 hp);1370;ICEV-p;Lower medium
BMW;1 Series;114d MT (95 hp);1395;ICEV-d;Lower medium
BMW;1 Series;116d AT (116 hp);1425;ICEV-d;Lower medium
BMW;1 Series;118d AT (143 hp);1425;ICEV-d;Lower medium
BMW;1 Series;120d AT (184 hp);1440;ICEV-d;Lower medium
BMW;1 Series;125i AT (218 hp);1450;ICEV-p;Lower medium
BMW;1 Series;120d MT (184 hp);1420;ICEV-d;Lower medium
BMW;1 Series;116d MT (116 hp);1395;ICEV-d;Lower medium
BMW;1 Series;118d MT (143 hp);1395;ICEV-d;Lower medium
BMW;1 Series;125i MT (218 hp);1430;ICEV-p;Lower medium
BMW;1 Series;116d EfficientDynamics Edition MT (116 hp);1395;ICEV-d;Lower medium
BMW;1 Series;118i AT (143 hp);1445;ICEV-p;Lower medium
BMW;1 Series;118i MT (143 hp);1420;ICEV-p;Lower medium
BMW;1 Series;120i MT (170 hp);1430;ICEV-p;Lower medium
BMW;1 Series;120i AT (170 hp);1395;ICEV-p;Lower medium
BMW;1 Series;120d AT (177 hp);1450;ICEV-d;Lower medium
BMW;1 Series;120i AT (156 hp);1395;ICEV-p;Lower medium
BMW;1 Series;118d AT (143 hp);1420;ICEV-d;Lower medium
BMW;1 Series;120i MT (170 hp);1375;ICEV-p;Lower medium
BMW;1 Series;120d MT (177 hp);1450;ICEV-d;Lower medium
BMW;1 Series;120i MT (156 hp);1375;ICEV-p;Lower medium
BMW;1 Series;118d MT (143 hp);1395;ICEV-d;Lower medium
BMW;1 Series;116i AT (115 hp);1335;ICEV-p;Lower medium
BMW;1 Series;116i AT (122 hp);1280;ICEV-p;Lower medium
BMW;1 Series;116i MT (122 hp);1255;ICEV-p;Lower medium
BMW;1 Series;116i MT (115 hp);1310;ICEV-p;Lower medium
BMW;1 Series;123d AT (204 hp);1410;ICEV-d;Lower medium
BMW;1 Series;123d AT (204 hp);1410;ICEV-d;Lower medium
BMW;1 Series;118d AT (143 hp);1335;ICEV-d;Lower medium
BMW;1 Series;120d AT (177 hp);1370;ICEV-d;Lower medium
BMW;1 Series;120d AT (177 hp);1370;ICEV-d;Lower medium
BMW;1 Series;118d AT (143 hp);1335;ICEV-d;Lower medium
BMW;1 Series;118i AT (143 hp);1290;ICEV-p;Lower medium
BMW;1 Series;118i AT (136 hp);1365;ICEV-p;Lower medium
BMW;1 Series;118i AT (143 hp);1290;ICEV-p;Lower medium
BMW;1 Series;120i AT (156 hp);1385;ICEV-p;Lower medium
BMW;1 Series;120i AT (170 hp);1310;ICEV-p;Lower medium
BMW;1 Series;123d AT (204 hp);1410;ICEV-d;Lower medium
BMW;1 Series;120i AT (170 hp);1310;ICEV-p;Lower medium
BMW;1 Series;116i AT (122 hp);1290;ICEV-p;Lower medium
BMW;1 Series;120d AT (177 hp);1370;ICEV-d;Lower medium
BMW;1 Series;120d AT (177 hp);1445;ICEV-d;Lower medium
BMW;1 Series;120d MT (177 hp);1365;ICEV-d;Lower medium
BMW;1 Series;118i MT (136 hp);1340;ICEV-p;Lower medium
BMW;1 Series;120d MT (177 hp);1440;ICEV-d;Lower medium
BMW;1 Series;120i MT (156 hp);1365;ICEV-p;Lower medium
BMW;1 Series;118i MT (143 hp);1265;ICEV-p;Lower medium
BMW;1 Series;120i MT (170 hp);1290;ICEV-p;Lower medium
BMW;1 Series;118d MT (143 hp);1310;ICEV-d;Lower medium
BMW;1 Series;120d MT (177 hp);1365;ICEV-d;Lower medium
BMW;1 Series;123d MT (204 hp);1410;ICEV-d;Lower medium
BMW;1 Series;118d MT (143 hp);1310;ICEV-d;Lower medium
BMW;1 Series;116i MT (122 hp);1265;ICEV-p;Lower medium
BMW;1 Series;118i MT (143 hp);1265;ICEV-p;Lower medium
BMW;1 Series;120i MT (170 hp);1290;ICEV-p;Lower medium
BMW;1 Series;116d MT (115 hp);1295;ICEV-d;Lower medium
BMW;1 Series;123d MT (204 hp);1410;ICEV-d;Lower medium
BMW;1 Series;116d MT (116 hp);1295;ICEV-d;Lower medium
BMW;1 Series;120d MT (177 hp);1365;ICEV-d;Lower medium
BMW;1 Series;123d MT (204 hp);1410;ICEV-d;Lower medium
BMW;1 Series;130i AT EU (265 hp);1400;ICEV-p;Lower medium
BMW;1 Series;130i AT (258 hp);1400;ICEV-p;Lower medium
BMW;1 Series;130i MT EU (265 hp);1375;ICEV-p;Lower medium
BMW;1 Series;130i MT (258 hp);1375;ICEV-p;Lower medium
BMW;1 Series;130i MT (265 hp);1450;ICEV-p;Lower medium
BMW;1 Series;116i AT (122 hp);1290;ICEV-p;Lower medium
BMW;1 Series;116i AT (115 hp);1345;ICEV-p;Lower medium
BMW;1 Series;116i MT (122 hp);1265;ICEV-p;Lower medium
BMW;1 Series;116i MT (115 hp);1320;ICEV-p;Lower medium
BMW;1 Series;120i AT (156 hp);1395;ICEV-p;Lower medium
BMW;1 Series;118i AT (136 hp);1375;ICEV-p;Lower medium
BMW;1 Series;118i AT (143 hp);1300;ICEV-p;Lower medium
BMW;1 Series;120i AT (170 hp);1320;ICEV-p;Lower medium
BMW;1 Series;118d AT (143 hp);1345;ICEV-d;Lower medium
BMW;1 Series;120d AT (177 hp);1380;ICEV-d;Lower medium
BMW;1 Series;123d AT (204 hp);1420;ICEV-d;Lower medium
BMW;1 Series;118d AT (143 hp);1345;ICEV-d;Lower medium
BMW;1 Series;120d AT (177 hp);1380;ICEV-d;Lower medium
BMW;1 Series;116i AT (122 hp);1300;ICEV-p;Lower medium
BMW;1 Series;118i AT (143 hp);1300;ICEV-p;Lower medium
BMW;1 Series;120i AT (170 hp);1320;ICEV-p;Lower medium
BMW;1 Series;123d AT (204 hp);1420;ICEV-d;Lower medium
BMW;1 Series;120d AT (177 hp);1380;ICEV-d;Lower medium
BMW;1 Series;123d AT (204 hp);1420;ICEV-d;Lower medium
BMW;1 Series;118d MT (143 hp);1320;ICEV-d;Lower medium
BMW;1 Series;120d MT (177 hp);1375;ICEV-d;Lower medium
BMW;1 Series;118i MT (136 hp);1350;ICEV-p;Lower medium
BMW;1 Series;118i MT (143 hp);1275;ICEV-p;Lower medium
BMW;1 Series;116d MT (116 hp);1305;ICEV-d;Lower medium
BMW;1 Series;120i MT (170 hp);1300;ICEV-p;Lower medium
BMW;1 Series;120i MT (170 hp);1300;ICEV-p;Lower medium
BMW;1 Series;120d MT (177 hp);1375;ICEV-d;Lower medium
BMW;1 Series;123d MT (204 hp);1420;ICEV-d;Lower medium
BMW;1 Series;118d MT (143 hp);1320;ICEV-d;Lower medium
BMW;1 Series;123d MT (204 hp);1420;ICEV-d;Lower medium
BMW;1 Series;120d MT (177 hp);1375;ICEV-d;Lower medium
BMW;1 Series;123d MT (204 hp);1420;ICEV-d;Lower medium
BMW;1 Series;116i MT (122 hp);1275;ICEV-p;Lower medium
BMW;1 Series;120d MT (177 hp);1450;ICEV-d;Lower medium
BMW;1 Series;116d MT (115 hp);1305;ICEV-d;Lower medium
BMW;1 Series;118i MT (143 hp);1275;ICEV-p;Lower medium
BMW;1 Series;120i MT (156 hp);1375;ICEV-p;Lower medium
BMW;1 Series;130i AT (258 hp);1410;ICEV-p;Lower medium
BMW;1 Series;130i AT EU (265 hp);1410;ICEV-p;Lower medium
BMW;1 Series;130i MT (258 hp);1385;ICEV-p;Lower medium
BMW;1 Series;130i MT EU (265 hp);1385;ICEV-p;Lower medium
BMW;1 Series;118i AT (143 hp);1445;ICEV-p;Lower medium
BMW;1 Series;118i AT (143 hp);1445;ICEV-p;Lower medium
BMW;1 Series;118i MT (143 hp);1420;ICEV-p;Lower medium
BMW;1 Series;120i MT (170 hp);1430;ICEV-p;Lower medium
BMW;1 Series;118i MT (143 hp);1420;ICEV-p;Lower medium
BMW;1 Series;120i MT (170 hp);1430;ICEV-p;Lower medium
BMW;1 Series;118d AT (143 hp);1345;ICEV-d;Lower medium
BMW;1 Series;120i AT (170 hp);1320;ICEV-p;Lower medium
BMW;1 Series;120d AT (177 hp);1380;ICEV-d;Lower medium
BMW;1 Series;123d AT (204 hp);1420;ICEV-d;Lower medium
BMW;1 Series;123d AT (204 hp);1420;ICEV-d;Lower medium
BMW;1 Series;120d AT (177 hp);1380;ICEV-d;Lower medium
BMW;1 Series;120d AT (177 hp);1375;ICEV-d;Lower medium
BMW;1 Series;123d AT (204 hp);1420;ICEV-d;Lower medium
BMW;1 Series;120i MT (170 hp);1300;ICEV-p;Lower medium
BMW;1 Series;120d MT (177 hp);1375;ICEV-d;Lower medium
BMW;1 Series;123d MT (204 hp);1420;ICEV-d;Lower medium
BMW;1 Series;120d MT (177 hp);1375;ICEV-d;Lower medium
BMW;1 Series;118d MT (143 hp);1320;ICEV-d;Lower medium
BMW;1 Series;123d MT (204 hp);1420;ICEV-d;Lower medium
BMW;1 Series;120d MT (177 hp);1375;ICEV-d;Lower medium
BMW;1 Series;123d MT (204 hp);1420;ICEV-d;Lower medium
BMW;1 Series;125i AT (218 hp);1430;ICEV-p;Lower medium
BMW;1 Series;125i AT (218 hp);1430;ICEV-p;Lower medium
BMW;1 Series;125i MT (218 hp);1405;ICEV-p;Lower medium
BMW;1 Series;125i MT (218 hp);1405;ICEV-p;Lower medium
BMW;1 Series;116i MT (115 hp);1205;ICEV-p;Lower medium
BMW;1 Series;116i MT (115 hp);1245;ICEV-p;Lower medium
BMW;1 Series;118i AT (129 hp);1265;ICEV-p;Lower medium
BMW;1 Series;120d AT (163 hp);1350;ICEV-d;Lower medium
BMW;1 Series;120i AT (150 hp);1275;ICEV-p;Lower medium
BMW;1 Series;120d MT (163 hp);1340;ICEV-d;Lower medium
BMW;1 Series;118i MT (129 hp);1250;ICEV-p;Lower medium
BMW;1 Series;120i MT (150 hp);1260;ICEV-p;Lower medium
BMW;1 Series;118d MT (129 hp);1310;ICEV-d;Lower medium
BMW;1 Series;118i MT (129 hp);1250;ICEV-p;Lower medium
BMW;1 Series;130i AT (265 hp);1390;ICEV-p;Lower medium
BMW;1 Series;130i MT (265 hp);1375;ICEV-p;Lower medium
BMW;2 Series;220i Steptronic (184 hp);1365;ICEV-p;Lower medium
